### BDSIM output created Fri Jun 28 09:34:48 2013
 ####
# PT E[GeV] X[mum] Y[mum] Z[m] Xp[rad] Yp[rad]  
2212 4000 689.7 750.941 42244.2 1.1682e-06 1.79209e-05
2212 4000 689.887 753.818 42244.4 1.1682e-06 1.79209e-05
2212 4000 690.42 761.959 42244.8 1.17011e-06 1.79414e-05
2212 4000 691.177 773.567 42245.5 1.17011e-06 1.79414e-05
2212 4000 692.077 787.364 42246.2 1.17011e-06 1.79414e-05
2212 4000 692.468 793.37 42246.6 1.17011e-06 1.79414e-05
2212 4000 709.23 1049.93 42260.9 1.17436e-06 1.79413e-05
2212 4000 709.487 1053.87 42261.1 1.17436e-06 1.79413e-05
2212 4000 709.617 1055.84 42261.2 1.17436e-06 1.79413e-05
2212 4000 710.828 1074.34 42262.2 1.17436e-06 1.79413e-05
2212 4000 727.65 1330.9 42276.5 1.17858e-06 1.79413e-05
2212 4000 727.908 1334.84 42276.8 1.17858e-06 1.79413e-05
2212 4000 728.038 1336.81 42276.9 1.17858e-06 1.79413e-05
2212 4000 728.859 1349.31 42277.6 1.17858e-06 1.79413e-05
2212 4000 729.253 1355.31 42277.9 1.17858e-06 1.79413e-05
2212 4000 746.135 1611.87 42292.2 1.18276e-06 1.79412e-05
2212 4000 746.395 1615.81 42292.4 1.18276e-06 1.79412e-05
2212 4000 746.525 1617.78 42292.5 1.18276e-06 1.79412e-05
2212 4000 747.499 1632.56 42293.4 1.18276e-06 1.79412e-05
2212 4000 748.198 1643.17 42293.9 1.18276e-06 1.79412e-05
2212 4000 748.577 1648.91 42294.3 1.18276e-06 1.79412e-05
2212 4000 748.933 1654.31 42294.6 1.18276e-06 1.79412e-05
2212 4000 783.816 1641.26 42297.7 2.1477e-05 -2.62988e-05
2212 4000 787.263 1637.04 42297.8 2.1477e-05 -2.62988e-05
2212 4000 796.997 1625.08 42298.3 2.14108e-05 -2.63826e-05
2212 4000 810.85 1608.01 42298.9 2.14108e-05 -2.63826e-05
2212 4000 834.482 1578.89 42300 2.14108e-05 -2.63826e-05
2212 4000 1140.68 1201.62 42314.3 2.14145e-05 -2.63825e-05
2212 4000 1145.38 1195.83 42314.6 2.14145e-05 -2.63825e-05
2212 4000 1147.73 1192.93 42314.7 2.14145e-05 -2.63825e-05
2212 4000 1162.65 1174.56 42315.4 2.14145e-05 -2.63825e-05
2212 4000 1169.82 1165.73 42315.7 2.14145e-05 -2.63825e-05
2212 4000 1476.06 788.456 42330 2.14177e-05 -2.63824e-05
2212 4000 1480.76 782.672 42330.2 2.14177e-05 -2.63824e-05
2212 4000 1483.12 779.769 42330.3 2.14177e-05 -2.63824e-05
2212 4000 1505.2 752.563 42331.4 2.14177e-05 -2.63824e-05
2212 4000 1811.49 375.294 42345.7 2.14202e-05 -2.63823e-05
2212 4000 1816.18 369.51 42345.9 2.14202e-05 -2.63823e-05
2212 4000 1818.54 366.608 42346 2.14202e-05 -2.63823e-05
2212 4000 1836.19 344.869 42346.8 2.14202e-05 -2.63823e-05
2212 4000 1848.91 329.198 42347.4 2.14202e-05 -2.63823e-05
2212 4000 1855.77 320.755 42347.7 2.14202e-05 -2.63823e-05
2212 4000 1862.15 312.893 42348 2.14202e-05 -2.63823e-05
2212 4000 1847.74 243.539 42351.1 -3.06513e-05 -1.8684e-05
2212 4000 1842.82 240.54 42351.3 -3.06513e-05 -1.8684e-05
2212 4000 1828.89 232.062 42351.7 -3.07165e-05 -1.86669e-05
2212 4000 1809.02 219.985 42352.4 -3.07165e-05 -1.86669e-05
2212 4000 1785.39 205.63 42353.1 -3.07165e-05 -1.86669e-05
2212 4000 1775.11 199.381 42353.5 -3.07165e-05 -1.86669e-05
2212 4000 1335.88 -67.555 42367.8 -3.07138e-05 -1.86668e-05
2212 4000 1329.15 -71.6477 42368 -3.07138e-05 -1.86668e-05
2212 4000 1325.77 -73.701 42368.1 -3.07138e-05 -1.86668e-05
2212 4000 1294.09 -92.9511 42369.1 -3.07138e-05 -1.86668e-05
2212 4000 854.907 -359.887 42383.4 -3.07102e-05 -1.86667e-05
2212 4000 848.174 -363.979 42383.7 -3.07102e-05 -1.86667e-05
2212 4000 844.795 -366.033 42383.8 -3.07102e-05 -1.86667e-05
2212 4000 823.406 -379.034 42384.5 -3.07102e-05 -1.86667e-05
2212 4000 813.126 -385.283 42384.8 -3.07102e-05 -1.86667e-05
2212 4000 373.999 -652.217 42399.1 -3.07058e-05 -1.86667e-05
2212 4000 367.266 -656.31 42399.3 -3.07058e-05 -1.86667e-05
2212 4000 363.889 -658.363 42399.4 -3.07058e-05 -1.86667e-05
2212 4000 338.587 -673.744 42400.3 -3.07058e-05 -1.86667e-05
2212 4000 320.348 -684.832 42400.9 -3.07058e-05 -1.86667e-05
2212 4000 310.522 -690.806 42401.2 -3.07058e-05 -1.86667e-05
2212 4000 301.372 -696.368 42401.5 -3.07058e-05 -1.86667e-05
2212 4000 217.409 -724.86 42404.6 -2.38369e-05 4.11984e-07
2212 4000 213.583 -724.793 42404.7 -2.38369e-05 4.11984e-07
2212 4000 202.759 -724.604 42405.2 -2.38525e-05 4.21828e-07
2212 4000 187.326 -724.331 42405.8 -2.38525e-05 4.21828e-07
2212 4000 160.999 -723.865 42406.9 -2.38525e-05 4.21828e-07
2212 4000 -180.053 -717.833 42421.2 -2.3847e-05 4.21827e-07
2212 4000 -185.281 -717.741 42421.5 -2.3847e-05 4.21827e-07
2212 4000 -187.904 -717.694 42421.6 -2.3847e-05 4.21827e-07
2212 4000 -204.514 -717.4 42422.3 -2.3847e-05 4.21827e-07
2212 4000 -212.496 -717.259 42422.6 -2.3847e-05 4.21827e-07
2212 4000 -553.464 -711.227 42436.9 -2.38408e-05 4.21825e-07
2212 4000 -558.691 -711.135 42437.1 -2.38408e-05 4.21825e-07
2212 4000 -561.314 -711.088 42437.2 -2.38408e-05 4.21825e-07
2212 4000 -585.9 -710.653 42438.3 -2.38408e-05 4.21825e-07
2212 4000 -926.775 -704.621 42452.6 -2.38339e-05 4.21824e-07
2212 4000 -932 -704.529 42452.8 -2.38339e-05 4.21824e-07
2212 4000 -934.622 -704.482 42452.9 -2.38339e-05 4.21824e-07
2212 4000 -954.261 -704.135 42453.7 -2.38339e-05 4.21824e-07
2212 4000 -968.418 -703.884 42454.3 -2.38339e-05 4.21824e-07
2212 4000 -976.045 -703.749 42454.6 -2.38339e-05 4.21824e-07
2212 4000 -983.148 -703.623 42454.9 -2.38339e-05 4.21824e-07
2212 4000 -1013.81 -732.911 42458 4.1951e-06 -1.94529e-05
2212 4000 -1013.13 -736.033 42458.2 4.1951e-06 -1.94529e-05
2212 4000 -1011.23 -744.857 42458.6 4.18572e-06 -1.94235e-05
2212 4000 -1008.52 -757.424 42459.3 4.18572e-06 -1.94235e-05
2212 4000 -1005.3 -772.361 42460.1 4.18572e-06 -1.94235e-05
2212 4000 -1003.9 -778.863 42460.4 4.18572e-06 -1.94235e-05
2212 4000 -943.995 -1056.62 42474.7 4.19302e-06 -1.94234e-05
2212 4000 -943.076 -1060.88 42474.9 4.19302e-06 -1.94234e-05
2212 4000 -942.615 -1063.01 42475 4.19302e-06 -1.94234e-05
2212 4000 -938.291 -1083.04 42476 4.19302e-06 -1.94234e-05
2212 4000 -878.28 -1360.8 42490.3 4.2002e-06 -1.94234e-05
2212 4000 -877.359 -1365.06 42490.6 4.2002e-06 -1.94234e-05
2212 4000 -876.897 -1367.19 42490.7 4.2002e-06 -1.94234e-05
2212 4000 -873.971 -1380.72 42491.4 4.2002e-06 -1.94234e-05
2212 4000 -872.565 -1387.22 42491.7 4.2002e-06 -1.94234e-05
2212 4000 -812.452 -1664.98 42506 4.20726e-06 -1.94233e-05
2212 4000 -811.53 -1669.24 42506.2 4.20726e-06 -1.94233e-05
2212 4000 -811.067 -1671.37 42506.3 4.20726e-06 -1.94233e-05
2212 4000 -807.6 -1687.38 42507.2 4.20726e-06 -1.94233e-05
2212 4000 -805.101 -1698.92 42507.8 4.20726e-06 -1.94233e-05
2212 4000 -803.755 -1705.13 42508.1 4.20726e-06 -1.94233e-05
2212 4000 -802.501 -1710.92 42508.4 4.20726e-06 -1.94233e-05
2212 4000 -822.672 -1700.08 42511.5 -1.73107e-05 2.63662e-05
2212 4000 -825.45 -1695.85 42511.6 -1.73107e-05 2.63662e-05
2212 4000 -833.327 -1683.91 42512.1 -1.73812e-05 2.62752e-05
2212 4000 -844.572 -1666.91 42512.7 -1.73812e-05 2.62752e-05
2212 4000 -863.757 -1637.9 42513.8 -1.73812e-05 2.62752e-05
2212 4000 -1112.26 -1262.17 42528.1 -1.73739e-05 2.62752e-05
2212 4000 -1116.07 -1256.41 42528.4 -1.73739e-05 2.62752e-05
2212 4000 -1117.98 -1253.52 42528.5 -1.73739e-05 2.62752e-05
2212 4000 -1130.08 -1235.22 42529.2 -1.73739e-05 2.62752e-05
2212 4000 -1135.89 -1226.42 42529.5 -1.73739e-05 2.62752e-05
2212 4000 -1384.29 -850.687 42543.8 -1.73661e-05 2.62751e-05
2212 4000 -1388.1 -844.926 42544 -1.73661e-05 2.62751e-05
2212 4000 -1390.01 -842.036 42544.1 -1.73661e-05 2.62751e-05
2212 4000 -1407.91 -814.94 42545.2 -1.73661e-05 2.62751e-05
2212 4000 -1656.19 -439.207 42559.5 -1.73578e-05 2.6275e-05
2212 4000 -1660 -433.446 42559.7 -1.73578e-05 2.6275e-05
2212 4000 -1661.91 -430.556 42559.8 -1.73578e-05 2.6275e-05
2212 4000 -1676.21 -408.905 42560.6 -1.73578e-05 2.6275e-05
2212 4000 -1686.52 -393.298 42561.2 -1.73578e-05 2.6275e-05
2212 4000 -1692.08 -384.89 42561.5 -1.73578e-05 2.6275e-05
2212 4000 -1697.25 -377.06 42561.8 -1.73578e-05 2.6275e-05
2212 4000 -1677.49 -310.835 42564.9 3.00096e-05 1.67578e-05
2212 4000 -1672.68 -308.146 42565.1 3.00096e-05 1.67578e-05
2212 4000 -1659.07 -300.532 42565.5 2.99569e-05 1.67778e-05
2212 4000 -1639.68 -289.677 42566.2 2.99569e-05 1.67778e-05
2212 4000 -1616.65 -276.775 42567 2.99569e-05 1.67778e-05
2212 4000 -1606.62 -271.159 42567.3 2.99569e-05 1.67778e-05
2212 4000 -1178.18 -31.2369 42581.6 2.99649e-05 1.67777e-05
2212 4000 -1171.61 -27.5585 42581.8 2.99649e-05 1.67777e-05
2212 4000 -1168.31 -25.7129 42581.9 2.99649e-05 1.67777e-05
2212 4000 -1137.41 -8.41094 42582.9 2.99649e-05 1.67777e-05
2212 4000 -708.861 231.51 42597.2 2.99721e-05 1.67776e-05
2212 4000 -702.289 235.188 42597.5 2.99721e-05 1.67776e-05
2212 4000 -698.992 237.034 42597.6 2.99721e-05 1.67776e-05
2212 4000 -678.117 248.72 42598.3 2.99721e-05 1.67776e-05
2212 4000 -668.084 254.336 42598.6 2.99721e-05 1.67776e-05
2212 4000 -239.435 494.256 42612.9 2.99785e-05 1.67776e-05
2212 4000 -232.862 497.934 42613.1 2.99785e-05 1.67776e-05
2212 4000 -229.565 499.78 42613.2 2.99785e-05 1.67776e-05
2212 4000 -204.862 513.605 42614.1 2.99785e-05 1.67776e-05
2212 4000 -187.055 523.571 42614.7 2.99785e-05 1.67776e-05
2212 4000 -177.462 528.939 42615 2.99785e-05 1.67776e-05
2212 4000 -168.528 533.939 42615.3 2.99785e-05 1.67776e-05
2212 4000 -81.3217 563.321 42618.4 2.66704e-05 2.04788e-06
2212 4000 -77.0411 563.65 42618.5 2.66704e-05 2.04788e-06
2212 4000 -64.9339 564.58 42619 2.66602e-05 2.05052e-06
2212 4000 -47.6848 565.907 42619.6 2.66602e-05 2.05052e-06
2212 4000 -18.2586 568.17 42620.7 2.66602e-05 2.05052e-06
2212 4000 363.022 597.493 42635 2.66654e-05 2.05051e-06
2212 4000 368.868 597.942 42635.3 2.66654e-05 2.05051e-06
2212 4000 371.801 598.168 42635.4 2.66654e-05 2.05051e-06
2212 4000 390.374 599.596 42636.1 2.66654e-05 2.05051e-06
2212 4000 399.3 600.283 42636.4 2.66654e-05 2.05051e-06
2212 4000 780.647 629.605 42650.7 2.66699e-05 2.05051e-06
2212 4000 786.495 630.054 42650.9 2.66699e-05 2.05051e-06
2212 4000 789.428 630.28 42651 2.66699e-05 2.05051e-06
2212 4000 816.932 632.395 42652.1 2.66699e-05 2.05051e-06
2212 4000 1198.34 661.717 42666.4 2.66736e-05 2.0505e-06
2212 4000 1204.18 662.166 42666.6 2.66736e-05 2.0505e-06
2212 4000 1207.12 662.392 42666.7 2.66736e-05 2.0505e-06
2212 4000 1229.1 664.082 42667.5 2.66736e-05 2.0505e-06
2212 4000 1244.94 665.3 42668.1 2.66736e-05 2.0505e-06
2212 4000 1253.48 665.956 42668.4 2.66736e-05 2.0505e-06
2212 4000 1261.43 666.567 42668.7 2.66736e-05 2.0505e-06
2212 4000 1288.83 702.017 42671.8 -9.12144e-06 2.09851e-05
2212 4000 1287.37 705.385 42672 -9.12144e-06 2.09851e-05
2212 4000 1283.22 714.922 42672.4 -9.14401e-06 2.10209e-05
2212 4000 1277.3 728.523 42673.1 -9.14401e-06 2.10209e-05
2212 4000 1270.27 744.688 42673.9 -9.14401e-06 2.10209e-05
2212 4000 1267.21 751.724 42674.2 -9.14401e-06 2.10209e-05
2212 4000 1136.47 1052.32 42688.5 -9.14067e-06 2.10208e-05
2212 4000 1134.47 1056.93 42688.7 -9.14067e-06 2.10208e-05
2212 4000 1133.46 1059.24 42688.8 -9.14067e-06 2.10208e-05
2212 4000 1124.04 1080.92 42689.9 -9.14067e-06 2.10208e-05
2212 4000 993.346 1381.52 42704.2 -9.13707e-06 2.10208e-05
2212 4000 991.343 1386.13 42704.4 -9.13707e-06 2.10208e-05
2212 4000 990.338 1388.44 42704.5 -9.13707e-06 2.10208e-05
2212 4000 983.974 1403.08 42705.2 -9.13707e-06 2.10208e-05
2212 4000 980.915 1410.12 42705.5 -9.13707e-06 2.10208e-05
2212 4000 850.28 1710.72 42719.8 -9.13321e-06 2.10207e-05
2212 4000 848.278 1715.32 42720 -9.13321e-06 2.10207e-05
2212 4000 847.273 1717.64 42720.1 -9.13321e-06 2.10207e-05
2212 4000 839.747 1734.96 42721 -9.13321e-06 2.10207e-05
2212 4000 834.322 1747.44 42721.6 -9.13321e-06 2.10207e-05
2212 4000 831.399 1754.17 42721.9 -9.13321e-06 2.10207e-05
2212 4000 828.678 1760.43 42722.2 -9.13321e-06 2.10207e-05
2212 4000 834.458 1752.45 42725.3 1.28874e-05 -2.61365e-05
2212 4000 836.526 1748.26 42725.4 1.28874e-05 -2.61365e-05
2212 4000 842.358 1736.36 42725.9 1.28115e-05 -2.62315e-05
2212 4000 850.647 1719.39 42726.5 1.28115e-05 -2.62315e-05
2212 4000 864.788 1690.44 42727.6 1.28115e-05 -2.62315e-05
2212 4000 1048.02 1315.33 42741.9 1.28153e-05 -2.62314e-05
2212 4000 1050.83 1309.58 42742.2 1.28153e-05 -2.62314e-05
2212 4000 1052.24 1306.69 42742.3 1.28153e-05 -2.62314e-05
2212 4000 1061.16 1288.42 42743 1.28153e-05 -2.62314e-05
2212 4000 1065.45 1279.64 42743.3 1.28153e-05 -2.62314e-05
2212 4000 1248.73 904.532 42757.6 1.28187e-05 -2.62313e-05
2212 4000 1251.54 898.78 42757.8 1.28187e-05 -2.62313e-05
2212 4000 1252.95 895.895 42757.9 1.28187e-05 -2.62313e-05
2212 4000 1266.17 868.844 42759 1.28187e-05 -2.62313e-05
2212 4000 1449.5 493.736 42773.3 1.28218e-05 -2.62312e-05
2212 4000 1452.31 487.985 42773.5 1.28218e-05 -2.62312e-05
2212 4000 1453.72 485.1 42773.6 1.28218e-05 -2.62312e-05
2212 4000 1458.22 475.893 42773.9 1.28218e-05 -2.62312e-05
2212 4000 1464.29 463.485 42774.4 1.28218e-05 -2.62312e-05
2212 4000 1471.9 447.904 42775 1.28218e-05 -2.62312e-05
2212 4000 1476.01 439.51 42775.3 1.28218e-05 -2.62312e-05
2212 4000 1479.83 431.693 42775.6 1.28218e-05 -2.62312e-05
2212 4000 1455.54 367.983 42778.7 -2.83786e-05 -1.51676e-05
2212 4000 1450.98 365.548 42778.9 -2.83786e-05 -1.51676e-05
2212 4000 1438.09 358.668 42779.3 -2.8417e-05 -1.5147e-05
2212 4000 1419.71 348.868 42780 -2.8417e-05 -1.5147e-05
2212 4000 1397.85 337.22 42780.8 -2.8417e-05 -1.5147e-05
2212 4000 1388.34 332.149 42781.1 -2.8417e-05 -1.5147e-05
2212 4000 981.997 115.548 42795.4 -2.84136e-05 -1.51469e-05
2212 4000 975.767 112.227 42795.6 -2.84136e-05 -1.51469e-05
2212 4000 972.642 110.561 42795.7 -2.84136e-05 -1.51469e-05
2212 4000 943.34 94.9406 42796.8 -2.84136e-05 -1.51469e-05
2212 4000 537.052 -121.66 42811.1 -2.84095e-05 -1.51469e-05
2212 4000 530.823 -124.981 42811.3 -2.84095e-05 -1.51469e-05
2212 4000 527.698 -126.647 42811.4 -2.84095e-05 -1.51469e-05
2212 4000 507.911 -137.197 42812.1 -2.84095e-05 -1.51469e-05
2212 4000 498.401 -142.267 42812.4 -2.84095e-05 -1.51469e-05
2212 4000 92.1802 -358.867 42826.7 -2.84045e-05 -1.51468e-05
2212 4000 85.9525 -362.188 42826.9 -2.84045e-05 -1.51468e-05
2212 4000 82.828 -363.854 42827 -2.84045e-05 -1.51468e-05
2212 4000 59.4228 -376.335 42827.9 -2.84045e-05 -1.51468e-05
2212 4000 42.5505 -385.333 42828.5 -2.84045e-05 -1.51468e-05
2212 4000 33.4652 -390.146 42828.8 -2.8384e-05 -1.49377e-05
2212 4000 25.0068 -394.598 42829.1 -2.8384e-05 -1.49377e-05
2212 4000 -63.1593 -424.073 42832.2 -2.88891e-05 -3.94783e-06
2212 4000 -67.796 -424.707 42832.3 -2.88891e-05 -3.94783e-06
2212 4000 -80.9117 -426.5 42832.8 -2.88948e-05 -3.94985e-06
2212 4000 -99.6067 -429.056 42833.4 -2.88948e-05 -3.94985e-06
2212 4000 -131.499 -433.415 42834.5 -2.88948e-05 -3.94985e-06
2212 4000 -544.652 -489.898 42848.8 -2.88887e-05 -3.94984e-06
2212 4000 -550.986 -490.764 42849.1 -2.88887e-05 -3.94984e-06
2212 4000 -554.164 -491.198 42849.2 -2.88887e-05 -3.94984e-06
2212 4000 -574.285 -493.95 42849.9 -2.88887e-05 -3.94984e-06
2212 4000 -583.955 -495.272 42850.2 -2.88887e-05 -3.94984e-06
2212 4000 -997.015 -551.754 42864.5 -2.88817e-05 -3.94982e-06
2212 4000 -1003.35 -552.62 42864.7 -2.88817e-05 -3.94982e-06
2212 4000 -1006.52 -553.055 42864.8 -2.88817e-05 -3.94982e-06
2212 4000 -1036.31 -557.128 42865.9 -2.88817e-05 -3.94982e-06
2212 4000 -1449.26 -613.61 42880.2 -2.8874e-05 -3.94981e-06
2212 4000 -1455.59 -614.476 42880.4 -2.8874e-05 -3.94981e-06
2212 4000 -1458.77 -614.911 42880.5 -2.8874e-05 -3.94981e-06
2212 4000 -1468.91 -616.297 42880.8 -2.8874e-05 -3.94981e-06
2212 4000 -1482.56 -618.166 42881.3 -2.8874e-05 -3.94981e-06
2212 4000 -1511.35 -622.104 42882.3 -2.8874e-05 -3.94981e-06
2212 4000 -1534.76 -661.592 42885.4 1.38808e-05 -2.171e-05
2212 4000 -1532.41 -665.261 42885.6 1.38808e-05 -2.171e-05
2212 4000 -1513.32 -693.948 42886.9 1.54916e-05 -2.24287e-05
2212 4000 -1510.57 -697.929 42887.1 1.54916e-05 -2.24287e-05
2212 4000 -1503.54 -708.101 42887.5 1.54567e-05 -2.23871e-05
2212 4000 -1493.54 -722.585 42888.2 1.54567e-05 -2.23871e-05
2212 4000 -1486.93 -732.156 42888.6 1.54567e-05 -2.23871e-05
2212 4000 -1289.48 -1018.14 42901.4 1.54567e-05 -2.23871e-05
2212 4000 -1284.14 -1025.88 42901.7 1.54567e-05 -2.23871e-05
2212 4000 -1278.96 -1033.37 42902 1.54567e-05 -2.23871e-05
2212 4000 -1057.88 -1353.51 42916.3 1.54643e-05 -2.23871e-05
2212 4000 -1054.49 -1358.42 42916.6 1.54643e-05 -2.23871e-05
2212 4000 -1052.79 -1360.88 42916.7 1.54643e-05 -2.23871e-05
2212 4000 -1036.84 -1383.97 42917.7 1.54643e-05 -2.23871e-05
2212 4000 -815.649 -1704.1 42932 1.54715e-05 -2.2387e-05
2212 4000 -812.257 -1709.01 42932.2 1.54715e-05 -2.2387e-05
2212 4000 -810.555 -1711.47 42932.3 1.54715e-05 -2.2387e-05
2212 4000 -797.807 -1729.92 42933.2 1.54715e-05 -2.2387e-05
2212 4000 -786.281 -1746.6 42933.9 1.54715e-05 -2.2387e-05
2212 4000 -766.698 -1729.07 42938.7 -7.216e-06 2.96045e-05
2212 4000 -768.069 -1723.44 42938.9 -7.216e-06 2.96045e-05
2212 4000 -774.592 -1696.68 42939.8 -7.216e-06 2.96045e-05
2212 4000 -781.653 -1667.71 42940.8 -7.216e-06 2.96045e-05
2212 4000 -784.068 -1657.8 42941.1 -7.216e-06 2.96045e-05
2212 4000 -887.207 -1234.46 42955.4 -7.20896e-06 2.96044e-05
2212 4000 -888.788 -1227.97 42955.6 -7.20896e-06 2.96044e-05
2212 4000 -889.581 -1224.71 42955.7 -7.20896e-06 2.96044e-05
2212 4000 -897.015 -1194.18 42956.8 -7.20896e-06 2.96044e-05
2212 4000 -1000.05 -770.84 42971.1 -7.20171e-06 2.96043e-05
2212 4000 -1001.63 -764.349 42971.3 -7.20171e-06 2.96043e-05
2212 4000 -1002.42 -761.093 42971.4 -7.20171e-06 2.96043e-05
2212 4000 -1008.36 -736.669 42972.2 -7.20171e-06 2.96043e-05
2212 4000 -1013.95 -713.697 42973 -7.20171e-06 2.96043e-05
2212 4000 -1011.19 -656.302 42975.4 9.49751e-06 1.83813e-05
2212 4000 -1007.71 -649.575 42975.8 9.49751e-06 1.83813e-05
2212 4000 -936.214 -612.135 42979.2 3.22818e-05 3.787e-06
2212 4000 -930.048 -611.412 42979.4 3.22818e-05 3.787e-06
2212 4000 -900.995 -608.004 42980.3 3.22818e-05 3.787e-06
2212 4000 -869.246 -604.279 42981.2 3.22818e-05 3.787e-06
2212 4000 -858.439 -603.011 42981.6 3.22818e-05 3.787e-06
2212 4000 -396.76 -548.857 42995.9 3.22885e-05 3.78699e-06
2212 4000 -389.681 -548.027 42996.1 3.22885e-05 3.78699e-06
2212 4000 -386.129 -547.611 42996.2 3.22885e-05 3.78699e-06
2212 4000 -352.832 -543.705 42997.2 3.22885e-05 3.78699e-06
2212 4000 108.937 -489.551 43011.5 3.22942e-05 3.78698e-06
2212 4000 116.018 -488.721 43011.8 3.22942e-05 3.78698e-06
2212 4000 119.57 -488.304 43011.9 3.22942e-05 3.78698e-06
2212 4000 146.181 -485.184 43012.7 3.22942e-05 3.78698e-06
2212 4000 170.24 -482.363 43013.4 3.22942e-05 3.78698e-06
2212 4000 333.92 -445.812 43018.2 3.63461e-05 1.13437e-05
2212 4000 340.825 -443.657 43018.4 3.63461e-05 1.13437e-05
2212 4000 373.682 -433.402 43019.3 3.63461e-05 1.13437e-05
2212 4000 409.247 -422.302 43020.3 3.63461e-05 1.13437e-05
2212 4000 421.414 -418.505 43020.6 3.63461e-05 1.13437e-05
2212 4000 941.193 -256.29 43034.9 3.63503e-05 1.13437e-05
2212 4000 949.163 -253.803 43035.2 3.63503e-05 1.13437e-05
2212 4000 953.161 -252.556 43035.3 3.63503e-05 1.13437e-05
2212 4000 990.648 -240.857 43036.3 3.63503e-05 1.13437e-05
2212 4000 1510.48 -78.6433 43050.6 3.63536e-05 1.13436e-05
2212 4000 1518.45 -76.1562 43050.8 3.63536e-05 1.13436e-05
2212 4000 1522.45 -74.9084 43050.9 3.63536e-05 1.13436e-05
2212 4000 1535.21 -70.9268 43051.3 3.63536e-05 1.13436e-05
2212 4000 1903.11 43.8705 43061.4 3.63536e-05 1.13436e-05
2212 4000 1982.18 68.5429 43063.6 3.63536e-05 1.13436e-05
2212 4000 3661.78 592.64 43109.8 3.63536e-05 1.13436e-05
2212 4000 3698.79 604.188 43110.8 3.63536e-05 1.13436e-05
2212 4000 3684.04 665.867 43114.2 -4.49803e-05 2.51628e-05
2212 4000 3675.17 670.824 43114.4 -4.49803e-05 2.51628e-05
2212 4000 3634.69 693.47 43115.3 -4.49803e-05 2.51628e-05
2212 4000 3523.52 755.66 43117.8 -4.49803e-05 2.51628e-05
2212 4000 3446.92 798.513 43119.5 -4.49803e-05 2.51628e-05
2212 4000 3357.73 848.41 43121.5 -4.49803e-05 2.51628e-05
2212 4000 3281.12 891.263 43123.2 -4.49803e-05 2.51628e-05
2212 4000 3191.93 941.16 43125.1 -4.49803e-05 2.51628e-05
2212 4000 3108.35 987.913 43127 -4.49803e-05 2.51628e-05
2212 4000 3019.16 1037.81 43129 -4.49803e-05 2.51628e-05
2212 4000 2942.56 1080.66 43130.7 -4.49803e-05 2.51628e-05
2212 4000 2865.96 1123.52 43132.4 -4.49803e-05 2.51628e-05
2212 4000 2776.76 1173.41 43134.4 -4.49803e-05 2.51628e-05
2212 4000 2693.19 1220.17 43136.2 -4.49803e-05 2.51628e-05
2212 4000 2603.99 1270.06 43138.2 -4.49803e-05 2.51628e-05
2212 4000 2527.39 1312.92 43139.9 -4.49803e-05 2.51628e-05
2212 4000 2438.19 1362.81 43141.9 -4.49803e-05 2.51628e-05
2212 4000 2361.59 1405.67 43143.6 -4.49803e-05 2.51628e-05
2212 4000 2245.47 1470.62 43146.2 -4.49803e-05 2.51628e-05
2212 4000 2199.68 1496.24 43147.2 -4.49803e-05 2.51628e-05
2212 4000 2107.67 1538.97 43150.6 -9.40335e-06 -1.43732e-07
2212 4000 2105.81 1538.94 43150.8 -9.40335e-06 -1.43732e-07
2212 4000 2097.35 1538.82 43151.7 -9.40335e-06 -1.43732e-07
2212 4000 2078.26 1538.52 43153.7 -9.40335e-06 -1.43732e-07
2212 4000 2068.39 1538.37 43154.8 -9.40335e-06 -1.43732e-07
2212 4000 2065.57 1538.33 43155.1 -9.40335e-06 -1.43732e-07
2212 4000 2055.69 1538.18 43156.1 -9.40335e-06 -1.43732e-07
2212 4000 1848.39 1535.01 43178.2 -9.40335e-06 -1.43732e-07
2212 4000 1842.89 1534.93 43178.8 -9.40335e-06 -1.43732e-07
2212 4000 933.822 1521.03 43275.4 -9.40335e-06 -1.43732e-07
2212 4000 927.31 1520.93 43276.1 -9.40335e-06 -1.43732e-07
2212 4000 906.622 1520.61 43278.3 -9.40335e-06 -1.43732e-07
2212 4000 873.241 1520.1 43281.9 -9.40335e-06 -1.43732e-07
2212 4000 850.569 1519.76 43284.3 -9.40335e-06 -1.43732e-07
2212 4000 812.128 1519.17 43288.4 -9.40335e-06 -1.43732e-07
2212 4000 804.399 1519.05 43289.2 -9.40335e-06 -1.43732e-07
2212 4000 765.958 1518.46 43293.3 -9.40335e-06 -1.43732e-07
2212 4000 758.228 1518.35 43294.1 -9.40335e-06 -1.43732e-07
2212 4000 719.787 1517.76 43298.2 -9.40335e-06 -1.43732e-07
2212 4000 712.058 1517.64 43299 -9.40335e-06 -1.43732e-07
2212 4000 673.617 1517.05 43303.1 -9.40335e-06 -1.43732e-07
2212 4000 665.887 1516.94 43303.9 -9.40335e-06 -1.43732e-07
2212 4000 627.446 1516.35 43308 -9.40335e-06 -1.43732e-07
2212 4000 619.717 1516.23 43308.8 -9.40335e-06 -1.43732e-07
2212 4000 581.276 1515.64 43312.9 -9.40335e-06 -1.43732e-07
2212 4000 573.546 1515.52 43313.7 -9.40335e-06 -1.43732e-07
